received_on,operator,volunteer,event_type,response_date,age,sex,duration,location,location_slug,location_type,topics_list,topics_count,topic_A1,topic_A2,topic_B1,topic_B2,topic_B3,topic_B4,topic_C1,topic_C2,topic_D1,topic_D2,topic_D3,topic_E1,topic_E10,topic_E2,topic_E3,topic_E4,topic_E5,topic_E6,topic_E7,topic_E8,topic_E9,topic_F1,topic_F10,topic_F11,topic_F12,topic_F2,topic_F3,topic_F4,topic_F5,topic_F6,topic_F7,topic_F8,topic_F9,topic_G1,topic_H1,topic_H2,topic_H3
2013-07-20T15:46:48.726000,malitel,abba,RING,2013-07-20T15:46:00,,U,0,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-20T15:41:29.086000,malitel,abba,RING,2013-07-20T15:48:00,18,M,1,SARAMBOUGOU,25061334,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T16:37:28.246000,orange,abba,RING,2013-07-20T16:48:00,22,M,4,MAGNAMBOUGOU,91096298,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T16:13:42.726000,orange,abba,RING,2013-07-20T16:13:00,,U,0,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-19T20:14:46,orange,abba,CALL_ME,2013-07-19T14:02:00,18,F,2,NIAMAKORO,91096496,village,E5,1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-07-20T09:59:49.156000,malitel,abba,RING,2013-07-20T14:18:00,,M,2,DOUMAZANA,91091334,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T15:37:24.356000,malitel,abba,RING,2013-07-20T15:44:00,19,M,2,MAGNAMBOUGOU,91096298,village,E6,1,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
2013-07-06T19:54:45,malitel,abba,RING,2013-07-06T19:54:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-06T19:53:12.073000,malitel,abba,RING,2013-07-06T19:53:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-20T15:35:36.876000,orange,abba,RING,2013-07-20T17:01:00,21,M,2,MAGNAMBOUGOU,91096298,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T08:52:42.679000,malitel,abba,RING,2013-07-20T12:29:00,35,M,1,MANKOURANI,31091498,village,"B1, C1, D1, F1, H1",5,,,true,,,,true,,true,,,,,,,,,,,,,true,,,,,,,,,,,,,true,,
2013-07-20T10:13:44.076000,malitel,abba,RING,2013-07-20T13:36:00,35,M,1,BANCONI,91091001,village,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-20T16:27:55.096000,malitel,abba,RING,2013-07-20T17:21:00,35,M,1,DOUMAZANA,91091334,village,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-20T16:22:01.526000,orange,abba,RING,2013-07-20T17:29:00,28,F,1,BACO-DJIKORONI,91095001,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T10:40:09.638000,orange,abba,RING,2013-07-20T13:06:00,30,M,3,DISTRICT DE BAMAKO,91000000,cercle,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-19T19:55:53.248000,orange,abba,RING,2013-07-19T11:07:00,43,M,2,BANCONI,91091001,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-01T13:04:45.741000,malitel,abba,RING,2013-07-01T13:04:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-02T22:16:29.075000,orange,abba,RING,2013-07-02T22:16:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-03T10:12:04.601000,orange,abba,RING,2013-07-03T10:12:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-03T17:21:18.081000,orange,abba,RING,2013-07-03T17:21:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-05T19:01:12.391000,malitel,abba,RING,2013-07-05T19:01:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-06T17:57:41.193000,orange,abba,RING,2013-07-06T17:57:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-06T17:57:54.593000,malitel,abba,RING,2013-07-06T17:57:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-06T17:58:35.313000,orange,abba,RING,2013-07-06T17:58:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-08T17:08:34.473000,malitel,abba,RING,2013-07-08T17:08:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-08T18:52:56.705000,orange,abba,RING,2013-07-08T18:52:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-09T07:52:15,orange,abba,CALL_ME,2013-07-09T07:52:00,0,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-09T07:52:25,orange,abba,CALL_ME,2013-07-09T07:52:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-09T07:51:29.193000,orange,abba,RING,2013-07-09T07:51:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-09T07:51:38.883000,orange,abba,RING,2013-07-09T07:51:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-09T07:52:14.403000,malitel,abba,RING,2013-07-09T07:52:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-09T08:14:39.392000,orange,abba,RING,2013-07-09T08:14:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-13T21:22:19,orange,abba,CALL_ME,2013-07-13T21:22:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-16T11:10:30.527000,orange,abba,RING,2013-07-16T11:10:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-16T11:20:41,orange,abba,CALL_ME,2013-07-16T11:20:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-16T11:21:21.848000,orange,abba,RING,2013-07-16T11:21:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-16T12:23:22.078000,malitel,abba,RING,2013-07-16T12:23:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-16T14:51:42.758000,malitel,abba,RING,2013-07-16T14:51:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-17T12:46:52.327000,orange,abba,RING,2013-07-17T12:46:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-17T13:22:47.288000,orange,abba,RING,2013-07-17T13:22:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-17T13:33:52.928000,orange,abba,RING,2013-07-17T13:33:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-17T18:32:24,orange,abba,RING,2013-07-17T18:32:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-17T18:40:53,orange,abba,RING,2013-07-17T18:40:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-17T21:05:58,orange,abba,CALL_ME,2013-07-17T21:05:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-17T22:41:03.237000,orange,abba,CALL_ME,2013-07-17T22:41:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-17T23:10:46,orange,abba,CALL_ME,2013-07-17T23:10:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-17T21:13:58.637000,orange,abba,RING,2013-07-17T21:13:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-17T21:31:04.438000,orange,abba,RING,2013-07-17T21:31:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T12:42:34,malitel,abba,RING,2013-07-18T12:42:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-18T14:18:23.207000,malitel,abba,RING,2013-07-18T14:18:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T14:00:14.287000,orange,abba,RING,2013-07-18T14:00:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-18T14:12:18.398000,malitel,abba,RING,2013-07-18T14:12:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-18T14:16:20.148000,orange,abba,RING,2013-07-18T14:16:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T14:23:00.934000,malitel,abba,RING,2013-07-18T14:23:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T14:24:54.278000,malitel,abba,RING,2013-07-18T14:24:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T14:24:35,orange,abba,SMS_HOTLINE,2013-07-18T14:24:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T14:26:35.518000,orange,abba,RING,2013-07-18T14:26:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T14:27:32.868000,malitel,abba,RING,2013-07-18T14:27:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T14:31:01.128000,orange,abba,RING,2013-07-18T14:31:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T14:52:35.968000,orange,abba,RING,2013-07-18T14:52:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T14:37:04.328000,orange,abba,RING,2013-07-18T14:37:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T14:40:12.648000,orange,abba,RING,2013-07-18T14:40:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T14:49:44.928000,malitel,abba,RING,2013-07-18T14:49:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T15:03:39.328000,orange,abba,RING,2013-07-18T15:03:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T15:48:57.887000,malitel,abba,RING,2013-07-18T15:48:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T15:51:13.427000,malitel,abba,RING,2013-07-18T15:51:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T16:16:18.128000,orange,abba,RING,2013-07-18T16:16:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T16:48:42.448000,malitel,abba,RING,2013-07-18T16:48:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T17:02:18.048000,malitel,abba,RING,2013-07-18T17:02:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T18:06:37.408000,orange,abba,RING,2013-07-18T18:06:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T18:11:43,orange,abba,CALL_ME,2013-07-18T18:11:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-18T22:39:49.887000,malitel,abba,RING,2013-07-18T22:39:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-18T20:18:22.847000,orange,abba,RING,2013-07-18T20:18:00,,U,0,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-18T20:35:41.297000,orange,abba,RING,2013-07-18T20:35:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T20:59:35.497000,malitel,abba,RING,2013-07-18T20:59:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T22:21:35.188000,malitel,abba,RING,2013-07-18T22:21:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-18T22:46:36.227000,malitel,abba,RING,2013-07-18T22:46:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T16:58:46,orange,abba,CHARGE_ME,2013-07-19T16:58:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T17:04:03.926000,malitel,abba,RING,2013-07-19T17:04:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T17:07:38.087000,malitel,abba,RING,2013-07-19T17:07:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T17:09:04.646000,malitel,abba,RING,2013-07-19T17:09:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T17:23:36.286000,orange,abba,RING,2013-07-19T17:23:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T17:31:29.646000,orange,abba,RING,2013-07-19T17:31:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T19:27:57,malitel,abba,SMS_HOTLINE,2013-07-19T19:27:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T19:43:06,orange,abba,SMS_HOTLINE,2013-07-19T19:43:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T19:44:51,orange,abba,SMS_HOTLINE,2013-07-19T19:44:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:26:22,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:19:50,malitel,abba,RING,2013-07-19T23:19:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:26:17,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:26:17,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:26:21,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:26:22,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:26:24,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:26:31,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:26:39,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:26:40,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:26:45,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:26:51,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:26:52,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:26:58,orange,abba,CALL_ME,2013-07-19T23:26:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:27:26,orange,abba,SMS_HOTLINE,2013-07-19T23:27:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:20:25,malitel,abba,SMS_HOTLINE,2013-07-19T23:20:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:21:40,malitel,abba,SMS_HOTLINE,2013-07-19T23:21:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:21:42,malitel,abba,SMS_HOTLINE,2013-07-19T23:21:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:53:12,malitel,abba,SMS_HOTLINE,2013-07-19T23:53:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-20T09:14:29,orange,abba,SMS_HOTLINE,2013-07-20T09:14:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T19:37:48.126000,orange,abba,RING,2013-07-19T19:37:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T19:42:30.996000,malitel,abba,RING,2013-07-19T19:42:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T19:43:24.726000,orange,abba,RING,2013-07-19T19:43:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T21:15:55.806000,orange,abba,RING,2013-07-19T21:15:00,,U,0,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-19T19:49:39.446000,orange,abba,RING,2013-07-19T19:49:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T19:58:34.726000,malitel,abba,RING,2013-07-19T10:43:00,,F,1,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T20:51:11.206000,malitel,abba,RING,2013-07-19T20:51:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T20:42:07.726000,orange,abba,RING,2013-07-19T11:07:00,43,M,2,BANCONI,91091001,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-19T21:17:35.849000,orange,abba,RING,2013-07-19T11:19:00,25,M,6,MAGNAMBOUGOU,91096298,village,"B1, E1",2,,,true,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T10:14:43.676000,malitel,abba,RING,2013-07-20T10:14:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T21:54:17.556000,orange,abba,RING,2013-07-19T21:54:00,,U,0,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T21:49:03.606000,malitel,abba,RING,2013-07-19T10:49:00,40,M,3,DARSALAM,91093331,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-19T22:24:01.846000,malitel,abba,RING,2013-07-19T22:24:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T22:09:04.326000,orange,abba,RING,2013-07-19T22:09:00,,U,0,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-19T22:15:28.636000,malitel,abba,RING,2013-07-19T10:55:00,41,M,5,FLAZAMBOUGOU,31091178,village,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-19T22:18:49.438000,orange,abba,RING,2013-07-19T22:18:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T22:32:13.090000,orange,abba,RING,2013-07-19T11:42:00,18,F,1,KALABANCORO,25029250,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-19T22:40:40.516000,malitel,abba,RING,2013-07-19T11:02:00,23,M,3,KAFONO,33028246,village,F8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
2013-07-19T23:25:46.086000,orange,abba,RING,2013-07-19T23:25:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:26:20.036000,malitel,abba,RING,2013-07-19T11:14:00,18,F,2,YANNO-DIASSA,31091981,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:26:32.229000,malitel,abba,RING,2013-07-19T11:10:00,25,M,2,YIRIMADJO,91096892,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T10:32:41.958000,orange,abba,RING,2013-07-20T13:01:00,13,F,1,DISTRICT DE BAMAKO,91000000,cercle,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:27:45.356000,orange,abba,RING,2013-07-19T23:27:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:27:12.519000,orange,abba,RING,2013-07-19T11:18:00,18,M,1,KALABANCOURA,91095397,village,F2,1,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,
2013-07-19T23:27:16.318000,orange,abba,RING,2013-07-19T11:30:00,16,M,1,MEDINA,41091441,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-19T23:28:13.119000,orange,abba,RING,2013-07-19T23:28:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:28:00.679000,orange,abba,RING,2013-07-19T23:28:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:28:33.679000,orange,abba,RING,2013-07-19T23:28:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:33:42.726000,malitel,abba,RING,2013-07-19T23:33:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-19T23:33:54.966000,malitel,abba,RING,2013-07-19T12:21:00,21,F,1,MAGNAMBOUGOU,91096298,village,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-20T10:51:40.598000,orange,abba,RING,2013-07-20T13:20:00,21,F,2,BANCONI,91091001,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T07:14:48.886000,orange,abba,RING,2013-07-20T12:48:00,16,F,2,NIARELA,91092631,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T07:41:31.797000,orange,abba,RING,2013-07-20T12:26:00,25,M,2,BANCONI,91091001,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T08:04:06.836000,malitel,abba,RING,2013-07-20T08:04:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-20T08:09:03.328000,orange,abba,RING,2013-07-20T12:26:00,25,M,2,COMMUNE 1,91091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T08:14:44.649000,orange,abba,RING,2013-07-20T12:43:00,30,M,2,COMMUNE DE SIKASSO,31091000,commune,E3,1,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T11:23:52.047000,orange,abba,RING,2013-07-20T11:42:00,25,M,3,ZINIASSO,31091988,village,B1,1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T08:18:00.023000,malitel,abba,RING,2013-07-20T11:37:00,27,M,1,KALABANCOURA,91095397,village,E5,1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-07-20T08:19:06.166000,malitel,abba,RING,2013-07-20T11:43:00,36,M,2,BANCONI,91091001,village,"E7, E9",2,,,,,,,,,,,,,,,,,,,true,,true,,,,,,,,,,,,,,,,
2013-07-20T08:45:48.476000,malitel,abba,RING,2013-07-20T12:01:00,18,F,1,NIARELA,91092631,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20T08:32:29.796000,malitel,abba,RING,2013-07-20T17:34:00,34,M,1,DOUMAZANA,91091334,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
